"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","zipcode_class","dist_nearest_city_center","type_class","host_location_country","host_verified_amount","years_as_host","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host"
61,2.89530266943898,"Entire home/apt",2,1,1,1,"Real Bed","2 months ago",47542627,"within a few hours",83,1,1,2,1125,25,54,80,170,"moderate",10,"2015-11-15","2017-04-29",82,9,8,9,9,7,0.55,64.5296551724138,0.034240255037824,67.7696647324307,"BE",3,8,2,531,0,"1","0","0","0","0"
60,2.88746292599211,"Entire home/apt",5,1,1,2,"Real Bed","2 days ago",47543328,"within an hour",89,1,2,1,1125,4,17,38,295,"moderate",160,"2015-11-08","2017-04-24",88,9,9,10,9,10,8.74,68.9073324336482,0.0019353080577026,67.7696647324307,"BE",3,8,3,533,0,"1","1","1","0","0"
20,2.30984502523806,"Entire home/apt",2,1,1,1,"Real Bed","17 months ago",47547451,"",99.8264238228025,1,1,2,1125,0,0,0,0,"moderate",1,"2016-01-05","2016-01-05",80,10,6,10,10,8,0.06,68.9073324336482,0.0115875137100659,67.7696647324307,"BE",8,8,1,0,0,"1","1","0","0","1"
30,2.53656648225296,"Entire home/apt",7,2,4,5,"Real Bed","today",47570869,"within a few hours",100,1,3,2,1125,0,0,6,6,"flexible",4,"2016-06-13","2017-02-25",95,10,10,10,10,10,0.36,68.9073324336482,0.0308805827647294,67.7696647324307,"BE",3,8,1,257,0,"1","1","0","0","0"
55,2.84580327119655,"Entire home/apt",2,1,1,1,"Real Bed","13 months ago",47573445,"",90.5590295003987,1,1,1,1125,0,0,0,0,"moderate",1,"2016-04-05","2016-04-05",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.08,57.8260869565217,0.0395289307877535,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
39,2.67461122454351,"Entire home/apt",2,1,1,1,"Real Bed","6 weeks ago",47602661,"within an hour",100,1,1,1,1125,14,44,71,340,"moderate",25,"2015-11-08","2017-04-26",90,9,9,9,10,9,1.36,64.5296551724138,0.0258866113315997,67.7696647324307,"BE",3,8,3,535,0,"1","1","0","0","0"
120,3.19681016220175,"Private room",3,1,1,1,"Real Bed","2 months ago",47603906,"within a day",50,1,1,1,11,0,28,58,59,"strict",1,"2016-12-31","2016-12-31",100,10,10,10,10,10,0.23,68.9073324336482,0.0392586820865005,67.7696647324307,"BE",7,8,1,0,0,"1","0","0","0","1"
45,2.74717504836518,"Entire home/apt",7,1.5,3,4,"Real Bed","5 weeks ago",47622540,"within an hour",100,1,1,2,1125,0,0,0,0,"moderate",7,"2015-12-29","2017-04-03",94,9,10,10,10,9,0.42,68.9073324336482,0.0187892084318936,73.7420634920635,"BE",4,8,2,461,0,"1","1","1","0","1"
59,2.87946722092524,"Private room",2,1,1,1,"Real Bed","5 weeks ago",4767009,"within an hour",100,1,2,6,40,0,4,34,125,"strict",11,"2015-09-06","2015-10-31",98,9,10,10,10,10,0.54,68.9073324336482,0.00342137519049757,67.7696647324307,"BE",5,10,2,55,0,"1","1","0","0","1"
100,3.11918129540432,"Entire home/apt",4,1.5,1,2,"Real Bed","5 days ago",47699621,"within an hour",100,1,2,2,1125,0,8,38,128,"moderate",10,"2017-01-29","2017-04-09",89,9,9,9,9,10,2.97,68.9073324336482,0.0230039847379324,67.7696647324307,"BE",2,8,2,70,0,"1","1","0","0","0"
70,2.95966893810484,"Private room",3,1,1,2,"Real Bed","4 days ago",47707294,"within an hour",100,2,1,1,1125,7,18,18,80,"strict",93,"2016-04-24","2017-05-07",96,10,10,10,10,10,7.32,68.9073324336482,0.0144585105782666,67.7696647324307,"BE",3,8,3,378,0,"1","1","1","1","0"
65,2.92520842621306,"Private room",3,1,1,2,"Real Bed","today",47707294,"within an hour",100,2,1,1,8,3,12,12,72,"strict",157,"2015-11-29","2017-05-05",96,10,10,10,10,10,8.92,68.9073324336482,0.014610502419808,67.7696647324307,"BE",3,8,3,523,0,"1","1","1","1","0"
25,2.43668414427245,"Entire home/apt",6,1.5,3,3,"Real Bed","2 weeks ago",4773942,"within an hour",100,3,2,2,30,1,1,17,253,"strict",18,"2013-08-19","2017-04-16",91,10,10,10,10,9,0.4,68.9073324336482,0.0228378572367239,67.7696647324307,"BE",4,10,2,1336,0,"1","1","0","0","0"
25,2.43668414427245,"Entire home/apt",4,1,2,3,"Real Bed","3 weeks ago",4775402,"within an hour",100,1,2,3,90,0,3,3,221,"moderate",16,"2013-06-25","2017-03-20",98,10,10,10,10,9,0.34,74.2602040816327,0.054882541279496,67.7696647324307,"BE",4,10,2,1364,0,"1","1","0","0","1"
25,2.43668414427245,"Entire home/apt",2,1,0,1,"Real Bed","yesterday",47770036,"within an hour",100,1,2,1,1125,1,12,27,284,"moderate",78,"2015-12-12","2017-05-07",99,10,10,10,10,10,4.54,68.9073324336482,0.00650447323608326,67.7696647324307,"BE",6,8,3,512,0,"1","1","1","1","1"
57,2.86298429832729,"Private room",2,1,1,1,"Real Bed","5 days ago",47783410,"",90.5590295003987,1,1,1,1125,3,33,63,338,"flexible",10,"2016-04-03","2017-03-13",100,10,10,10,10,10,0.75,64.5296551724138,0.0281756469370355,73.7420634920635,"BE",3,8,2,344,0,"1","1","0","1","0"
29,2.51824370757742,"Entire home/apt",6,2,2,3,"Real Bed","2 weeks ago",47786576,"within a day",90,2,1,1,1125,30,60,90,365,"strict",4,"2016-01-02","2017-04-27",95,10,10,10,10,9,0.24,64.5296551724138,0.0818698540560729,67.7696647324307,"BE",4,8,1,481,0,"1","1","0","0","1"
60,2.88746292599211,"Private room",2,1,1,1,"Airbed","a week ago",47786576,"within a day",90,2,1,1,1125,25,55,85,360,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0817806960029981,73.7420634920635,"BE",4,8,3,NA,1,"1","1","0","0","1"
75,2.99133621852285,"Entire home/apt",4,1,1,2,"Real Bed","3 weeks ago",47813149,"within an hour",100,1,1,2,1125,0,11,20,267,"flexible",8,"2017-02-21","2017-04-20",77,8,7,9,9,9,3.08,68.9073324336482,0.0208072035485029,67.7696647324307,"BE",4,8,2,58,0,"1","0","1","0","0"
120,3.19681016220175,"Entire home/apt",2,1,1,1,"Real Bed","5 months ago",47849018,"",94.2659872293602,1,1,1,1125,0,0,0,0,"flexible",2,"2016-02-29","2016-03-06",90,10,6,8,8,10,0.14,68.9073324336482,0.00663468247719055,67.7696647324307,"BE",5,8,1,6,0,"1","1","0","0","1"
55,2.84580327119655,"Entire home/apt",2,1,0,1,"Real Bed","6 months ago",4786357,"",93.184373374129,1,1,6,17,0,0,0,249,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0294820397077975,67.7696647324307,"BE",5,10,3,NA,1,"1","1","0","0","1"
37,2.64743792917383,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",47872441,"within a few hours",100,1,2,2,1125,9,9,9,137,"moderate",2,"2016-01-02","2017-01-02",70,8,7,9,10,10,0.12,68.9073324336482,0.00225127080200276,67.7696647324307,"BE",5,8,1,366,0,"1","1","0","0","1"
37,2.64743792917383,"Entire home/apt",6,2,2,2,"Real Bed","2 months ago",47900925,"within an hour",100,1,4,3,1125,16,36,50,325,"flexible",38,"2015-12-23","2017-05-05",85,9,9,9,9,8,2.26,68.9073324336482,0.0160517732664632,73.7420634920635,"BE",5,8,3,499,0,"1","1","1","0","1"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","5 days ago",479071,"within a few hours",100,1,1,3,350,11,38,68,343,"moderate",7,"2016-02-27","2017-04-26",95,10,10,10,10,10,0.48,68.9073324336482,0.00418240729262866,67.7696647324307,"BE",5,12,2,424,0,"1","0","0","0","1"
70,2.95966893810484,"Private room",2,1.5,1,1,"Real Bed","2 months ago",47960379,"within a few hours",100,1,1,2,5,29,59,89,364,"flexible",4,"2016-12-30","2017-04-25",100,10,10,10,10,9,0.9,64.5296551724138,0.0308962401583255,67.7696647324307,"BE",3,8,1,116,0,"1","1","0","0","0"
39,2.67461122454351,"Private room",1,1,1,1,"Real Bed","9 months ago",47968368,"",90.5590295003987,1,1,1,1125,0,0,0,0,"flexible",2,"2015-11-27","2015-12-04",70,8,8,8,8,9,0.11,68.9073324336482,0.0237655023710105,67.7696647324307,"BE",3,8,1,7,0,"1","1","0","0","0"
52,2.81859705791237,"Entire home/apt",3,1,0,1,"Real Bed","4 days ago",47973173,"within a few hours",100,2,1,1,1125,12,18,48,309,"moderate",50,"2015-11-12","2017-05-05",96,10,10,10,10,10,2.75,68.9073324336482,0.0274930997853254,73.7420634920635,"BE",3,8,3,540,0,"1","1","0","0","0"
125,3.21384157036292,"Private room",2,1,1,1,"Real Bed","a week ago",4799255,"within a day",100,2,1,2,1125,1,4,5,67,"moderate",61,"2016-04-11","2017-04-21",96,10,9,10,10,9,4.64,68.9073324336482,0.0178200320681688,67.7696647324307,"BE",4,10,3,375,0,"1","1","0","1","1"
80,3.02060153370364,"Private room",2,1,1,1,"Real Bed","today",47997334,"within an hour",100,1,1,2,1125,11,11,11,11,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,74.2602040816327,0.0265918258869484,67.7696647324307,"BE",4,8,3,NA,1,"1","1","1","0","1"
115,3.17891868810506,"Private room",2,1,1,1,"Real Bed","4 days ago",47998367,"within an hour",90,1,1,3,1125,14,35,65,156,"moderate",15,"2016-10-01","2017-05-04",100,10,10,10,10,9,2.04,57.8260869565217,0.0224249866499635,67.7696647324307,"BE",4,8,2,215,0,"1","0","0","0","0"
99,3.11482676755763,"Entire home/apt",2,1,0,1,"Real Bed","18 months ago",48005128,"",86.8520717714372,1,1,7,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0144974428139074,67.7696647324307,"BE",1,8,3,NA,1,"1","1","0","0","0"
250,3.48454272089652,"Private room",2,1,1,2,"Real Bed","yesterday",48037934,"within a few hours",81,1,1,1,1125,21,45,74,348,"flexible",91,"2015-11-15","2017-04-23",93,10,9,10,10,9,5.04,74.2602040816327,0.0524959434806376,67.7696647324307,"BE",2,8,3,525,0,"1","1","0","0","0"
120,3.19681016220175,"Private room",2,1,1,1,"Futon","3 weeks ago",48050545,"within a few hours",100,2,1,7,31,20,46,76,76,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0242766203060812,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
89,3.06819838341036,"Private room",2,1,1,1,"Futon","6 weeks ago",48050545,"within a few hours",100,2,1,7,31,0,16,33,34,"moderate",1,"2016-09-21","2017-04-20",100,8,8,10,10,6,0.13,68.9073324336482,0.0224903404564974,67.7696647324307,"BE",3,8,1,211,0,"1","1","0","0","0"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","3 days ago",48070975,"within an hour",100,2,1,1,1125,18,40,47,316,"moderate",1,"2017-03-25","2017-03-25",80,10,10,10,10,10,0.61,68.9073324336482,0.0114709762060843,67.7696647324307,"BE",3,8,1,0,0,"1","0","0","0","0"
30,2.53656648225296,"Entire home/apt",4,1,2,2,"Real Bed","3 days ago",48070975,"within an hour",100,2,1,1,1125,18,40,48,317,"moderate",2,"2016-10-30","2017-04-09",100,9,10,10,10,10,0.31,68.9073324336482,0.0111990730678834,67.7696647324307,"BE",3,8,1,161,0,"1","1","0","0","0"
51,2.80911346974305,"Entire home/apt",3,1.5,1,2,"Real Bed","3 months ago",48083728,"",94.2659872293602,1,2,1,1125,0,0,0,0,"flexible",10,"2016-01-02","2017-02-06",92,9,9,10,10,10,0.61,68.9073324336482,0.0139939163860904,67.7696647324307,"BE",5,8,2,401,0,"1","0","1","0","1"
36,2.63319206124735,"Entire home/apt",2,1,1,1,"Real Bed","17 months ago",48136076,"",88.705550635918,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0256076697346273,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
85,3.04778102599245,"Entire home/apt",2,1,1,1,"Real Bed","12 months ago",48152780,"",90.5590295003987,1,1,1,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00432143631858896,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
21,2.33801954325099,"Entire home/apt",3,1,0,2,"Real Bed","yesterday",4815501,"within a few hours",100,1,1,2,9,19,49,79,79,"moderate",16,"2016-09-30","2017-04-27",98,10,10,10,10,9,2.16,68.9073324336482,0.0319620014100701,67.7696647324307,"BE",7,10,2,209,0,"1","1","0","1","1"
69,2.95301439063493,"Entire home/apt",2,1,0,1,"Real Bed","5 weeks ago",48157046,"within a day",100,1,1,3,1125,28,58,88,363,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0222288696264648,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
200,3.40109105029749,"Entire home/apt",4,1,1,1,"Real Bed","9 months ago",48217643,"",94.2659872293602,1,2,2,4,0,0,0,0,"moderate",2,"2015-11-16","2015-12-14",90,10,10,10,10,9,0.11,68.9073324336482,0.064308454426312,67.7696647324307,"BE",5,8,1,28,0,"1","0","0","0","1"
75,2.99133621852285,"Entire home/apt",4,1,2,2,"Real Bed","4 days ago",48241758,"within a few hours",100,1,2,2,1125,6,36,66,66,"moderate",2,"2017-04-26","2017-05-06",100,10,10,10,10,10,2,68.9073324336482,0.018089895712249,67.7696647324307,"BE",8,8,1,10,0,"1","1","0","0","1"
140,3.26046635103848,"Entire home/apt",2,1,1,2,"Real Bed","7 months ago",48249191,"within an hour",100,1,1,1,1125,27,56,77,352,"moderate",23,"2016-04-17","2017-04-30",92,9,10,10,10,9,1.76,68.9073324336482,0.0138342208134023,67.7696647324307,"BE",5,8,3,378,0,"1","0","0","0","1"
33,2.58747778975171,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",48252498,"within a day",90,1,1,1,1125,10,34,53,328,"moderate",11,"2015-12-09","2017-05-11",87,9,9,10,10,9,0.63,64.5296551724138,0.0341334123344483,67.7696647324307,"BE",3,8,2,519,0,"1","1","1","0","0"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","7 months ago",482601,"a few days or more",0,1,1,2,30,29,59,89,364,"flexible",8,"2011-05-06","2013-09-24",91,9,10,10,10,9,0.11,74.2602040816327,0.0635776531786389,67.7696647324307,"BE",5,12,2,872,0,"1","1","0","0","1"
88,3.06319719747461,"Entire home/apt",2,1,1,1,"Real Bed","6 weeks ago",48278711,"a few days or more",0,1,2,1,1125,0,12,42,42,"flexible",20,"2015-12-10","2017-02-23",97,10,10,10,10,10,1.16,68.9073324336482,0.0235270124589618,67.7696647324307,"BE",5,8,3,441,0,"1","1","0","0","1"
60,2.88746292599211,"Entire home/apt",3,1,1,2,"Real Bed","a week ago",48305343,"within an hour",100,11,1,91,365,0,0,4,279,"strict",1,"2016-12-04","2016-12-04",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.19,68.9073324336482,0.0293537345417834,67.7696647324307,"BE",4,8,1,0,0,"1","1","1","0","1"
59,2.87946722092524,"Entire home/apt",2,1,1,2,"Real Bed","4 weeks ago",48305343,"within an hour",100,11,1,60,365,29,59,67,342,"strict",1,"2016-12-01","2016-12-01",40,10,10,10,10,10,0.19,68.9073324336482,0.0318939506533433,67.7696647324307,"BE",4,8,1,0,0,"1","1","0","0","1"
45,2.74717504836518,"Entire home/apt",6,2,2,6,"Real Bed","6 weeks ago",48305343,"within an hour",100,11,1,31,365,0,6,36,311,"strict",4,"2016-04-16","2017-02-04",65,7,10,8,8,8,0.31,68.9073324336482,0.0291469615698277,67.7696647324307,"BE",4,8,1,294,0,"1","1","1","0","1"
100,3.11918129540432,"Entire home/apt",4,1,2,4,"Real Bed","4 weeks ago",48305343,"within an hour",100,11,1,90,365,7,37,67,342,"strict",3,"2016-01-02","2016-09-05",73,6,9,9,9,9,0.18,68.9073324336482,0.0292677066915577,67.7696647324307,"BE",4,8,1,247,0,"1","0","1","0","1"
62,2.90299197642726,"Private room",2,1,1,1,"Real Bed","a week ago",48314891,"within a day",60,1,1,1,1125,9,16,46,321,"flexible",10,"2016-10-19","2017-04-16",88,10,9,9,9,9,1.48,68.9073324336482,0.0370350499006241,67.7696647324307,"BE",3,8,2,179,0,"1","0","0","0","0"
150,3.2883839485245,"Private room",1,2,1,1,"Real Bed","13 months ago",48326913,"",92.4125083648795,1,1,2,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,74.2602040816327,0.0337489367701119,67.7696647324307,"BE",4,8,3,NA,1,"1","1","0","0","0"
55,2.84580327119655,"Entire home/apt",2,1,1,1,"Real Bed","5 months ago",48333395,"within a few hours",100,2,1,2,1125,25,55,85,175,"flexible",3,"2016-11-18","2017-01-01",100,10,10,10,10,10,0.52,68.9073324336482,0.0494105415316705,67.7696647324307,"BE",5,8,1,44,0,"1","1","0","0","1"
79,3.01492453287086,"Private room",2,1,1,2,"Real Bed","4 weeks ago",48333395,"within a few hours",100,2,1,1,1125,4,4,30,31,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0549071171725576,67.7696647324307,"BE",5,8,3,NA,1,"1","0","0","0","1"
39,2.67461122454351,"Private room",2,1,1,1,"Real Bed","10 months ago",483803,"within an hour",100,4,1,1,730,0,0,0,0,"flexible",1,"2011-06-28","2011-06-28",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.01,74.2602040816327,0.0439489248712372,67.7696647324307,"other",5,12,1,0,0,"1","1","0","0","0"
95,3.09687379393877,"Entire home/apt",3,1,1,2,"Real Bed","a week ago",48383920,"within a few hours",100,2,1,2,1125,11,31,50,51,"strict",34,"2016-03-31","2017-04-23",95,10,10,10,10,10,2.52,68.9073324336482,0.000892657085922724,67.7696647324307,"BE",3,8,3,388,0,"1","0","0","0","0"
50,2.79940753029994,"Entire home/apt",2,1,0,1,"Real Bed","5 months ago",48383920,"within a few hours",100,2,1,1,1125,0,0,0,157,"strict",33,"2015-11-16","2016-10-31",89,9,9,10,10,9,1.83,68.9073324336482,0.00210696176007689,67.7696647324307,"BE",3,8,3,350,0,"1","0","0","0","0"
75,2.99133621852285,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",4838819,"within a few hours",100,1,1,2,1125,0,27,57,332,"strict",28,"2013-03-12","2017-01-04",90,10,9,9,9,9,0.55,68.9073324336482,0.0182511234954439,67.7696647324307,"BE",4,10,3,1394,0,"1","1","0","0","1"
42,2.71242568086175,"Private room",3,2,1,3,"Real Bed","17 months ago",48392834,"",84.0515996725805,1,1,2,1125,0,0,0,0,"flexible",1,"2015-11-19","2015-11-19",100,10,8,8,8,10,0.06,74.2602040816327,0.0290136087434225,67.7696647324307,"FR",3,8,1,0,0,"1","1","0","0","0"
54,2.83693353399645,"Private room",2,1,1,1,"Real Bed","18 months ago",48403128,"",92.4125083648795,1,1,1,1125,0,0,0,0,"flexible",1,"2015-12-27","2015-12-27",100,9.46938775510204,8,9.60895170789164,10,9.24135899450118,0.06,68.9073324336482,0.0543275799991867,67.7696647324307,"BE",4,8,1,0,0,"1","1","0","0","1"
70,2.95966893810484,"Entire home/apt",4,1,1,2,"Real Bed","today",48411070,"within an hour",100,1,2,3,1125,7,37,67,342,"strict",17,"2016-02-08","2017-04-30",95,10,9,10,10,9,1.12,68.9073324336482,0.0187162460330359,67.7696647324307,"BE",7,8,2,447,0,"1","1","0","0","1"
85,3.04778102599245,"Private room",2,1,1,1,"Real Bed","today",4841685,"within an hour",100,1,1,2,180,10,22,46,295,"strict",235,"2013-03-23","2017-04-28",95,10,10,10,10,10,4.67,68.9073324336482,0.00816116810766206,67.7696647324307,"BE",4,10,3,1497,0,"1","1","1","1","1"
45,2.74717504836518,"Entire home/apt",4,1,1,2,"Real Bed","6 weeks ago",4841949,"within a day",100,1,2,2,20,6,36,66,341,"moderate",4,"2015-05-19","2015-12-30",95,10,10,10,10,10,0.17,68.9073324336482,0.0343127790884612,67.7696647324307,"BE",3,10,1,225,0,"1","0","0","0","0"
48,2.77928867412961,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",4842476,"within a few hours",100,1,2,1,1125,5,5,5,5,"flexible",7,"2015-11-13","2017-02-19",94,10,10,9,10,10,0.38,68.9073324336482,0.0162339715023985,67.7696647324307,"BE",4,10,2,464,0,"1","1","0","0","1"
70,2.95966893810484,"Entire home/apt",4,1,2,2,"Real Bed","6 days ago",4847082,"",91.3308945096483,1,1,7,1125,0,7,37,312,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0180739772754747,67.7696647324307,"BE",4,10,3,NA,1,"1","1","1","0","1"
22,2.36465137061957,"Entire home/apt",5,2,3,3,"Real Bed","4 days ago",48505842,"within a few hours",100,1,1,4,1125,12,32,50,317,"flexible",26,"2016-03-03","2017-04-30",99,10,10,10,10,10,1.8,68.9073324336482,0.0295149722972408,67.7696647324307,"BE",3,8,3,423,0,"1","1","0","0","0"
51,2.80911346974305,"Entire home/apt",2,1,0,1,"Real Bed","4 days ago",48509237,"within an hour",100,1,1,1,1125,15,43,73,348,"moderate",37,"2016-10-02","2017-04-27",97,10,10,10,10,10,5.05,68.9073324336482,0.00844704266003735,67.7696647324307,"BE",5,8,3,207,0,"1","1","0","1","1"
36,2.63319206124735,"Private room",1,1,1,1,"Real Bed","4 months ago",4851422,"",89.4774156451675,1,1,30,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,57.8260869565217,0.0386204072820424,67.7696647324307,"BE",3,10,3,NA,1,"1","1","1","0","0"
20,2.30984502523806,"Private room",1,1,1,1,"Real Bed","18 months ago",48559076,"",88.705550635918,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0206095769527785,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",48559828,"within an hour",100,1,1,1,3,11,31,31,284,"strict",12,"2017-01-22","2017-04-26",88,9,10,9,9,10,3.24,64.5296551724138,0.0238063702864444,67.7696647324307,"BE",3,8,2,94,0,"1","1","1","0","0"
20,2.30984502523806,"Entire home/apt",2,1.5,1,1,"Real Bed","2 weeks ago",48581825,"within an hour",100,1,2,2,1125,4,7,14,36,"moderate",5,"2017-04-03","2017-04-30",100,10,10,10,10,10,4.05,68.9073324336482,0.0212251614437248,67.7696647324307,"BE",5,8,1,27,0,"1","1","0","0","1"
39,2.67461122454351,"Entire home/apt",2,1,1,2,"Real Bed","2 months ago",4861481,"within a day",100,1,1,1,1125,1,1,1,251,"flexible",10,"2013-05-05","2013-11-12",90,8,9,10,9,8,0.2,68.9073324336482,0.0198594956706509,67.7696647324307,"BE",4,10,2,191,0,"1","1","0","0","0"
44,2.73590406697445,"Entire home/apt",6,2,2,2,"Real Bed","2 weeks ago",4865806,"within an hour",100,1,2,3,60,12,42,72,347,"moderate",6,"2013-10-09","2017-04-16",97,10,9,10,10,10,0.14,68.9073324336482,0.0149627064899502,73.7420634920635,"BE",4,10,2,1285,0,"1","1","0","0","0"
100,3.11918129540432,"Entire home/apt",4,1,2,3,"Real Bed","4 weeks ago",4870468,"within a day",100,1,1,2,1125,10,40,70,345,"moderate",74,"2013-08-12","2017-04-26",94,10,10,10,10,10,1.62,64.5296551724138,0.0183296589113555,67.7696647324307,"BE",4,10,3,1353,0,"1","1","0","0","1"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","today",48751413,"within an hour",90,2,1,1,1125,3,3,3,3,"flexible",13,"2016-12-07","2017-04-09",92,10,9,10,10,9,2.53,74.2602040816327,0.0293154541388494,67.7696647324307,"FR",3,8,2,123,0,"1","1","1","0","0"
29,2.51824370757742,"Private room",2,1,1,1,"Real Bed","today",48751413,"within an hour",90,2,1,1,1125,1,1,1,1,"flexible",5,"2017-03-01","2017-03-11",92,10,8,9,9,9,2.14,74.2602040816327,0.0297130752310637,67.7696647324307,"FR",3,8,1,10,0,"1","1","0","0","0"
50,2.79940753029994,"Private room",2,1,1,1,"Real Bed","a week ago",4877405,"within an hour",100,1,1,1,3,22,52,82,137,"flexible",4,"2017-03-22","2017-04-28",95,10,10,10,10,10,2.45,68.9073324336482,0.0421674643881111,67.7696647324307,"BE",7,10,1,37,0,"1","1","1","0","1"
140,3.26046635103848,"Private room",1,1,1,1,"Real Bed","a week ago",48782164,"",92.4125083648795,1,1,4,1125,0,11,33,308,"moderate",11,"2016-04-01","2017-03-19",93,10,9,9,10,9,0.82,68.9073324336482,0.0351958507995493,67.7696647324307,"BE",4,8,2,352,0,"1","1","0","1","1"
30,2.53656648225296,"Private room",2,1,1,1,"Real Bed","3 days ago",4878845,"within an hour",100,1,1,1,1125,10,32,59,313,"strict",51,"2013-05-01","2017-04-30",96,10,10,10,10,9,1.04,64.5296551724138,0.0482215658730738,67.7696647324307,"BE",3,10,3,1460,0,"1","1","0","0","0"
49,2.78946942008955,"Private room",2,1,1,1,"Pull-out Sofa","4 weeks ago",48807828,"",86.8520717714372,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.021457846460164,67.7696647324307,"BE",1,8,3,NA,1,"1","1","0","0","0"
21,2.33801954325099,"Entire home/apt",4,1,3,4,"Real Bed","18 months ago",48832670,"",88.705550635918,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0787355462692081,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
14,2.09610798629735,"Entire home/apt",5,1,0,3,"Real Bed","4 days ago",48837823,"within an hour",100,1,3,2,1125,14,32,32,82,"flexible",2,"2017-02-19","2017-04-09",80,10,9,8,10,8,0.75,64.5296551724138,0.0380540684788046,67.7696647324307,"FR",6,8,1,49,0,"1","1","1","0","1"
30,2.53656648225296,"Entire home/apt",2,1,1,2,"Real Bed","3 days ago",48841438,"within an hour",100,1,2,2,1125,15,45,75,350,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0226636792659934,67.7696647324307,"BE",4,8,3,NA,1,"1","1","1","0","1"
80,3.02060153370364,"Entire home/apt",4,1,0,2,"Real Bed","4 months ago",48865233,"",94.2659872293602,1,2,1,1125,0,0,0,133,"flexible",1,"2016-07-11","2016-07-11",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.1,64.5296551724138,0.0172645274861244,67.7696647324307,"BE",5,8,1,0,0,"1","1","1","0","1"
35,2.61847066597023,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",48884544,"within an hour",100,1,1,2,1125,18,26,53,312,"strict",19,"2016-03-22","2017-05-06",92,10,10,10,10,10,1.38,64.5296551724138,0.0435504371360271,67.7696647324307,"BE",2,8,2,410,0,"1","0","0","0","0"
